 2.50  4000.  0.0  2.0   0.7400   0.1170   0.1671   0.0798 PC KEPLER
 3.00  4000.  0.0  2.0   0.7408   0.0718   0.1231   0.0721 PC KEPLER
 3.50  4000.  0.0  2.0   0.7407   0.0523   0.0938   0.0712 PC KEPLER
 4.00  4000.  0.0  2.0   0.6272   0.1404   0.0687   0.0765 PC KEPLER
 4.50  4000.  0.0  2.0   0.4541   0.2729   0.0532   0.1087 PC KEPLER
 5.00  4000.  0.0  2.0   0.3098   0.3703   0.0390   0.1417 PC KEPLER
 5.50  4000.  0.0  2.0   0.2220   0.4227   0.0285   0.1688 PC KEPLER
 6.00  4000.  0.0  2.0   0.1750   0.4466   0.0212   0.1898 PC KEPLER
 2.50  4100.  0.0  2.0   0.7108   0.1392   0.1673   0.0844 PC KEPLER
 3.00  4100.  0.0  2.0   0.7104   0.1023   0.1233   0.0830 PC KEPLER
 3.50  4100.  0.0  2.0   0.7139   0.0764   0.0942   0.0733 PC KEPLER
 4.00  4100.  0.0  2.0   0.6677   0.1029   0.0691   0.0651 PC KEPLER
 4.50  4100.  0.0  2.0   0.5183   0.2238   0.0529   0.0961 PC KEPLER
 5.00  4100.  0.0  2.0   0.3565   0.3297   0.0392   0.1313 PC KEPLER
 5.50  4100.  0.0  2.0   0.2452   0.4007   0.0287   0.1639 PC KEPLER
 6.00  4100.  0.0  2.0   0.1844   0.4321   0.0211   0.1847 PC KEPLER
 2.50  4200.  0.0  2.0   0.6881   0.1527   0.1658   0.0857 PC KEPLER
 3.00  4200.  0.0  2.0   0.6889   0.1143   0.1223   0.0814 PC KEPLER
 3.50  4200.  0.0  2.0   0.6905   0.0926   0.0935   0.0761 PC KEPLER
 4.00  4200.  0.0  2.0   0.6874   0.0822   0.0686   0.0696 PC KEPLER
 4.50  4200.  0.0  2.0   0.5733   0.1704   0.0532   0.0831 PC KEPLER
 5.00  4200.  0.0  2.0   0.4156   0.2821   0.0390   0.1187 PC KEPLER
 5.50  4200.  0.0  2.0   0.2879   0.3551   0.0287   0.1440 PC KEPLER
 6.00  4200.  0.0  2.0   0.2046   0.4107   0.0214   0.1761 PC KEPLER
 2.50  4300.  0.0  2.0   0.6666   0.1666   0.1643   0.0887 PC KEPLER
 3.00  4300.  0.0  2.0   0.6692   0.1255   0.1226   0.0814 PC KEPLER
 3.50  4300.  0.0  2.0   0.6723   0.1019   0.0938   0.0736 PC KEPLER
 4.00  4300.  0.0  2.0   0.6741   0.0856   0.0689   0.0704 PC KEPLER
 4.50  4300.  0.0  2.0   0.6202   0.1322   0.0528   0.0719 PC KEPLER
 5.00  4300.  0.0  2.0   0.4832   0.2349   0.0387   0.1031 PC KEPLER
 5.50  4300.  0.0  2.0   0.3384   0.3311   0.0288   0.1414 PC KEPLER
 6.00  4300.  0.0  2.0   0.2361   0.3844   0.0213   0.1652 PC KEPLER
 2.50  4400.  0.0  2.0   0.6466   0.1798   0.1630   0.0919 PC KEPLER
 3.00  4400.  0.0  2.0   0.6516   0.1338   0.1216   0.0786 PC KEPLER
 3.50  4400.  0.0  2.0   0.6551   0.1117   0.0932   0.0736 PC KEPLER
 4.00  4400.  0.0  2.0   0.6599   0.0940   0.0685   0.0718 PC KEPLER
 4.50  4400.  0.0  2.0   0.6507   0.0979   0.0526   0.0655 PC KEPLER
 5.00  4400.  0.0  2.0   0.5445   0.1765   0.0390   0.0814 PC KEPLER
 5.50  4400.  0.0  2.0   0.4006   0.2809   0.0287   0.1233 PC KEPLER
 6.00  4400.  0.0  2.0   0.2787   0.3616   0.0212   0.1546 PC KEPLER
 2.50  4500.  0.0  2.0   0.6305   0.1865   0.1619   0.0895 PC KEPLER
 3.00  4500.  0.0  2.0   0.6345   0.1418   0.1208   0.0785 PC KEPLER
 3.50  4500.  0.0  2.0   0.6372   0.1239   0.0926   0.0762 PC KEPLER
 4.00  4500.  0.0  2.0   0.6443   0.1031   0.0681   0.0705 PC KEPLER
 4.50  4500.  0.0  2.0   0.6457   0.0949   0.0529   0.0656 PC KEPLER
 5.00  4500.  0.0  2.0   0.5904   0.1450   0.0388   0.0686 PC KEPLER
 5.50  4500.  0.0  2.0   0.4651   0.2384   0.0285   0.1053 PC KEPLER
 6.00  4500.  0.0  2.0   0.3329   0.3205   0.0212   0.1372 PC KEPLER
 2.50  4600.  0.0  2.0   0.6137   0.1952   0.1610   0.0914 PC KEPLER
 3.00  4600.  0.0  2.0   0.6149   0.1586   0.1202   0.0840 PC KEPLER
 3.50  4600.  0.0  2.0   0.6219   0.1321   0.0922   0.0746 PC KEPLER
 4.00  4600.  0.0  2.0   0.6282   0.1135   0.0679   0.0709 PC KEPLER
 4.50  4600.  0.0  2.0   0.6303   0.1046   0.0528   0.0642 PC KEPLER
 5.00  4600.  0.0  2.0   0.6181   0.1159   0.0387   0.0608 PC KEPLER
 5.50  4600.  0.0  2.0   0.5207   0.1925   0.0285   0.0838 PC KEPLER
 6.00  4600.  0.0  2.0   0.3920   0.2798   0.0214   0.1212 PC KEPLER
 2.50  4700.  0.0  2.0   0.5963   0.2036   0.1607   0.0969 PC KEPLER
 3.00  4700.  0.0  2.0   0.6000   0.1661   0.1199   0.0852 PC KEPLER
 3.50  4700.  0.0  2.0   0.6059   0.1429   0.0921   0.0782 PC KEPLER
 4.00  4700.  0.0  2.0   0.6134   0.1231   0.0678   0.0713 PC KEPLER
 4.50  4700.  0.0  2.0   0.6142   0.1160   0.0529   0.0647 PC KEPLER
 5.00  4700.  0.0  2.0   0.6145   0.1140   0.0388   0.0629 PC KEPLER
 5.50  4700.  0.0  2.0   0.5603   0.1645   0.0284   0.0691 PC KEPLER
 6.00  4700.  0.0  2.0   0.4476   0.2464   0.0213   0.1038 PC KEPLER
